data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_2000_targets_5_seed_1,2,5,5,10,optimal,optimal,mse,0.420134007,1.282270697,0,383.6328154,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_1,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.39657236,1.154278065,0,386.1112685,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.178307145,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,5,5,10,mean,optimal,mse,0.405154576,1.272228495,0,0.772398233,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,5,5,10,mean,optimal,mse,0.437203921,1.451970846,0,10.57517934,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_1,3,5,5,10,optimal,optimal,mse,0.408380909,1.290322741,0,31.77825117,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_1,3,5,5,10,optimal,optimal,mse,0.434873788,1.43890276,0,382.23545,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.417095659,1.339197671,0,371.2326729,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.181746594,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,5,5,10,mean,optimal,mse,0.40997543,1.255753026,0,0.816583633,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,5,5,10,mean,optimal,mse,0.44767146,1.463162856,0,10.50837302,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_1,4,5,5,10,optimal,optimal,mse,0.418194258,1.300974388,0,31.94243932,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_1,4,5,5,10,optimal,optimal,mse,0.445821707,1.452985211,0,383.1011338,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.424878161,1.337750332,0,290.4587886,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.457618849,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,5,5,10,mean,optimal,mse,0.623131954,0.36168332,0,0.778441191,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,5,5,10,mean,optimal,mse,0.597073333,0.304739379,0,10.23423529,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,0,5,5,10,optimal,optimal,mse,0.565188094,0.235062969,0,30.27765822,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,0,5,5,10,optimal,optimal,mse,0.57986302,0.267130979,0,367.3456116,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.62175736,0.358679524,0,473.6765018,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.419824822,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,5,5,10,mean,optimal,mse,0.622451304,0.482645313,0,0.743314028,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,5,5,10,mean,optimal,mse,0.640253722,0.525049708,0,10.23543644,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,1,5,5,10,optimal,optimal,mse,0.587613837,0.399664351,0,30.63444805,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,1,5,5,10,optimal,optimal,mse,0.617813582,0.47159851,0,367.8986259,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.604585207,0.440089236,0,294.7131038,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,5,5,10,sklearn,sklearn,sklearn,0.456568844,0,400,0.003047466,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,5,5,10,mean,optimal,mse,0.688645956,0.508306941,0,0.760468006,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,5,5,10,mean,optimal,mse,0.679631424,0.48856286,0,10.26955605,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,2,5,5,10,optimal,optimal,mse,0.665907332,0.458503665,0,30.71645331,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,2,5,5,10,optimal,optimal,mse,0.672369144,0.47265665,0,367.3402898,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.70126925,0.535955113,0,431.3770702,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,5,5,10,sklearn,sklearn,sklearn,0.434070447,0,400,0.015679359,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,5,5,10,mean,optimal,mse,0.653907233,0.506454164,0,0.726516008,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,5,5,10,mean,optimal,mse,0.638705145,0.471431997,0,10.21161294,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,3,5,5,10,optimal,optimal,mse,0.641775963,0.478506465,0,30.41396976,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,3,5,5,10,optimal,optimal,mse,0.621822826,0.432538957,0,367.987159,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.660427747,0.52147595,0,390.6968329,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,5,5,10,sklearn,sklearn,sklearn,0.432042909,0,400,0.004016161,,,,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,5,5,10,mean,optimal,mse,0.659916711,0.527433264,0,0.684977531,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,5,5,10,mean,optimal,mse,0.655117206,0.516324403,0,10.65901017,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,4,5,5,10,optimal,optimal,mse,0.636466081,0.47315479,0,30.17034793,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_5_seed_2,4,5,5,10,optimal,optimal,mse,0.633271802,0.465761359,0,366.0511365,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_5_seed_2,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.678424999,0.570272268,0,366.3527122,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,5,5,10,sklearn,sklearn,sklearn,0.722696093,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,5,5,10,mean,optimal,mse,0.973143399,0.346545813,0,0.823954344,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,5,5,10,mean,optimal,mse,0.901869526,0.247923622,0,12.68019056,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,0,5,5,10,optimal,optimal,mse,0.924054435,0.278621047,0,51.06594992,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,0,5,5,10,optimal,optimal,mse,0.888673157,0.229663707,0,610.6474905,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.985098476,0.363088144,0,685.1136467,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,5,5,10,sklearn,sklearn,sklearn,0.682836369,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,5,5,10,mean,optimal,mse,0.966160275,0.414922108,0,0.791408539,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,5,5,10,mean,optimal,mse,0.931823665,0.364636839,0,12.5427351,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,1,5,5,10,optimal,optimal,mse,0.947044282,0.386927124,0,52.89910793,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,1,5,5,10,optimal,optimal,mse,0.906401914,0.327407201,0,659.8036716,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.036819335,0.518400867,0,702.1278782,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,5,5,10,sklearn,sklearn,sklearn,0.689434286,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,5,5,10,mean,optimal,mse,0.954985196,0.385172184,0,0.787293196,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,5,5,10,mean,optimal,mse,0.906226361,0.314449221,0,12.33490586,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,2,5,5,10,optimal,optimal,mse,0.935110989,0.356345351,0,51.99670267,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,2,5,5,10,optimal,optimal,mse,0.893350332,0.295772997,0,616.6908143,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.03849703,0.506303139,0,714.8296411,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,5,5,10,sklearn,sklearn,sklearn,0.685812384,0,400,0.004015207,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,5,5,10,mean,optimal,mse,0.946875595,0.380662724,0,0.845166206,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,5,5,10,mean,optimal,mse,0.900207172,0.312614343,0,12.4539144,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,3,5,5,10,optimal,optimal,mse,0.928408716,0.353735712,0,51.54472089,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,3,5,5,10,optimal,optimal,mse,0.88048418,0.283855759,0,612.6218729,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.062690373,0.549535116,0,720.3187184,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,5,5,10,sklearn,sklearn,sklearn,0.709404528,0,400,0.006026268,,,,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,5,5,10,mean,optimal,mse,0.972087892,0.370287126,0,0.941669464,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,5,5,10,mean,optimal,mse,0.896383763,0.263572092,0,12.43936539,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,4,5,5,10,optimal,optimal,mse,0.917752277,0.293693853,0,51.40496922,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_0,4,5,5,10,optimal,optimal,mse,0.884732358,0.247147887,0,614.5095534,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_0,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.977645425,0.378121208,0,672.4244723,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.332129783,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_1,0,5,5,10,mean,optimal,mse,0.56096997,0.689008328,0,0.84997654,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,0,5,5,10,mean,optimal,mse,0.53555659,0.612491915,0,12.44388199,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,0,5,5,10,optimal,optimal,mse,0.545422302,0.642196302,0,52.29507542,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,0,5,5,10,optimal,optimal,mse,0.524866926,0.580306712,0,636.861923,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.538953803,0.622720485,0,756.6697505,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.341498234,0,400,0.003749847,,,,
synthetic_manifold_df_size_2000_targets_9_seed_1,1,5,5,10,mean,optimal,mse,0.594402877,0.740573795,0,0.831404686,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,1,5,5,10,mean,optimal,mse,0.559749232,0.639098469,0,12.95805073,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,1,5,5,10,optimal,optimal,mse,0.592820372,0.735939788,0,52.39728713,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,1,5,5,10,optimal,optimal,mse,0.553483586,0.620750948,0,636.1535139,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.641803567,0.879375948,0,646.4061279,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.326682215,0,400,0.003113508,,,,
synthetic_manifold_df_size_2000_targets_9_seed_1,2,5,5,10,mean,optimal,mse,0.548420842,0.678759405,0,0.841008425,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,2,5,5,10,mean,optimal,mse,0.522328086,0.598887423,0,12.48224282,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,2,5,5,10,optimal,optimal,mse,0.539493854,0.651433192,0,52.27400327,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,2,5,5,10,optimal,optimal,mse,0.508528191,0.556644858,0,634.9407129,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.553672464,0.694835036,0,640.2705832,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.317453494,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_1,3,5,5,10,mean,optimal,mse,0.537496815,0.693151362,0,0.862043858,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,3,5,5,10,mean,optimal,mse,0.517138775,0.629022156,0,12.87027788,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,3,5,5,10,optimal,optimal,mse,0.538419533,0.696057987,0,51.49478555,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,3,5,5,10,optimal,optimal,mse,0.506695734,0.596125872,0,630.5268264,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.672438387,1.11822645,0,639.8877442,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.317101405,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_1,4,5,5,10,mean,optimal,mse,0.547722803,0.727279647,0,0.837536573,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,4,5,5,10,mean,optimal,mse,0.515936475,0.627039383,0,12.50220656,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,4,5,5,10,optimal,optimal,mse,0.546621289,0.723805952,0,52.34552503,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_1,4,5,5,10,optimal,optimal,mse,0.508757109,0.604398783,0,660.6048751,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.587152957,0.851625214,0,698.2183428,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.701334248,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_2,0,5,5,10,mean,optimal,mse,1.346910899,0.920497828,0,0.811474323,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,0,5,5,10,mean,optimal,mse,1.311311327,0.869738048,0,12.67456555,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_2,0,5,5,10,optimal,optimal,mse,1.320495782,0.882833737,0,50.89438772,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,0,5,5,10,optimal,optimal,mse,1.293307972,0.844067899,0,651.4192135,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_2,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.4360416,1.047585163,0,649.8773286,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.64961135,0,400,0.01571393,,,,
synthetic_manifold_df_size_2000_targets_9_seed_2,1,5,5,10,mean,optimal,mse,1.317751717,1.028523235,0,0.836777925,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,1,5,5,10,mean,optimal,mse,1.291362082,0.987899507,0,12.33404636,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_2,1,5,5,10,optimal,optimal,mse,1.305787257,1.01010536,0,51.56994939,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,1,5,5,10,optimal,optimal,mse,1.275533567,0.963533376,0,634.488616,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_2,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.397292539,1.150966943,0,659.4290931,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,2,5,5,10,sklearn,sklearn,sklearn,0.696403226,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_2,2,5,5,10,mean,optimal,mse,1.364865522,0.95987823,0,0.848786831,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,2,5,5,10,mean,optimal,mse,1.332096703,0.912823854,0,12.28293681,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_2,2,5,5,10,optimal,optimal,mse,1.329046099,0.90844334,0,51.69738078,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,2,5,5,10,optimal,optimal,mse,1.311568435,0.883346295,0,630.1877358,TRUE,TRUE,FALSE,20
synthetic_manifold_df_size_2000_targets_9_seed_2,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.367245209,0.963295341,0,659.6279187,FALSE,FALSE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,3,5,5,10,sklearn,sklearn,sklearn,0.670282497,0,400,0,,,,
synthetic_manifold_df_size_2000_targets_9_seed_2,3,5,5,10,mean,optimal,mse,1.297803724,0.936204107,0,0.819841623,TRUE,TRUE,FALSE,
synthetic_manifold_df_size_2000_targets_9_seed_2,3,5,5,10,mean,optimal,mse,1.264206782,0.886080551,0,12.62669444,TRUE,TRUE,FALSE,20
