data,fold,depth,min_samples_leaf,min_samples_split,prediction_method,prediction_method_leaf,evaluation_method,mse,mse gap,nof_infeasibilities,training_duration,use_brute_force,use_hashmaps,use_initial_solution,RF_n_estimators
synthetic_manifold_df_size_500_targets_5_seed_1,3,5,5,10,optimal,optimal,mse,0.441377123,1.136604242,0,9.464715004,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_1,3,5,5,10,optimal,optimal,mse,0.483050765,1.338336673,0,114.6586711,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.442824944,1.14361281,0,27.78914928,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.483809671,1.342010361,0,395.7805848,False,False,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.244893304,0.0,100,0.002004385,,,,
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,mean,optimal,mse,0.464386477,0.896280825,0,0.504820108,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,mean,optimal,mse,0.487697497,0.991469298,0,5.655104876,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,optimal,optimal,mse,0.444736672,0.816042596,0,9.677921295,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,optimal,optimal,mse,0.474104833,0.935964867,0,117.4381435,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.444736672,0.816042596,0,24.74351907,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.474188176,0.93630519,0,401.373414,False,False,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.574107239,0.0,100,0.004007339,,,,
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,mean,optimal,mse,0.698707157,0.21703248,0,0.431156874,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,mean,optimal,mse,0.678070027,0.181086008,0,5.386505842,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,optimal,optimal,mse,0.649999673,0.132192086,0,9.305104494,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,optimal,optimal,mse,0.654933766,0.140786461,0,111.4999709,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.663395029,0.155524584,0,30.10069847,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_2,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.656058433,0.142745446,0,453.9010274,False,False,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.506922839,0.0,100,0.004644394,,,,
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,mean,optimal,mse,0.639339813,0.261217219,0,0.386245251,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,mean,optimal,mse,0.618305522,0.219723151,0,5.449936152,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,optimal,optimal,mse,0.671133048,0.323935314,0,9.47667098,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,optimal,optimal,mse,0.62096408,0.224967652,0,120.0955954,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.680347364,0.342112275,0,37.61937785,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_2,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.619818194,0.22270718,0,468.7808928,False,False,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,sklearn,sklearn,sklearn,0.456291121,0.0,100,0.006845474,,,,
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,mean,optimal,mse,0.743907841,0.630335998,0,0.395397902,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,mean,optimal,mse,0.745228814,0.633231021,0,5.437050104,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,optimal,optimal,mse,0.705011894,0.54509229,0,9.181850433,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,optimal,optimal,mse,0.714964633,0.566904548,0,109.2119677,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.705011894,0.54509229,0,28.78234959,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_2,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.714964633,0.566904547,0,474.554909,False,False,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,sklearn,sklearn,sklearn,0.443808867,0.0,100,0.003636599,,,,
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,mean,optimal,mse,0.57566178,0.297093912,0,0.417934179,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,mean,optimal,mse,0.572217359,0.289332866,0,5.365255833,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,optimal,optimal,mse,0.598325107,0.348159425,0,9.195742369,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,optimal,optimal,mse,0.551082799,0.241712007,0,111.5719705,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.603523988,0.359873658,0,25.6438427,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_2,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.548053933,0.234887298,0,476.4573314,False,False,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,sklearn,sklearn,sklearn,0.532380143,0.0,100,0.012342691,,,,
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,mean,optimal,mse,0.691672182,0.299207325,0,0.43247509,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,mean,optimal,mse,0.583051292,0.09517851,0,5.556243181,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,optimal,optimal,mse,0.624405795,0.172857033,0,9.340214729,True,True,False,
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,optimal,optimal,mse,0.569654169,0.07001393,0,110.6137016,True,True,False,20.0
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.624405795,0.172857033,0,38.78601456,False,False,False,
synthetic_manifold_df_size_500_targets_5_seed_2,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.568743434,0.068303244,0,472.8800123,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,sklearn,sklearn,sklearn,0.757675272,0.0,100,0.001473904,,,,
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,mean,optimal,mse,0.959229918,0.266017189,0,0.502307177,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,mean,optimal,mse,0.887741202,0.171664478,0,6.344629049,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,optimal,optimal,mse,0.911134087,0.202539031,0,14.56808996,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,optimal,optimal,mse,0.863282373,0.139383064,0,175.627594,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.911134088,0.202539032,0,89.14380765,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_0,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.864132436,0.140505001,0,1053.911515,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,sklearn,sklearn,sklearn,0.77239136,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,mean,optimal,mse,0.986677205,0.277431696,0,0.476557255,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,mean,optimal,mse,0.884543901,0.145201703,0,6.455212116,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,optimal,optimal,mse,0.913868683,0.183167925,0,14.74201322,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,optimal,optimal,mse,0.856707248,0.109162132,0,175.8874021,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.913868683,0.183167926,0,85.09750938,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_0,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.857544906,0.110246632,0,1077.319488,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,sklearn,sklearn,sklearn,0.86279642,0.0,100,0.006171703,,,,
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,mean,optimal,mse,1.059661702,0.228171185,0,0.486501932,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,mean,optimal,mse,0.995495239,0.153800845,0,6.370408297,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,optimal,optimal,mse,1.016118585,0.177703756,0,14.59915328,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,optimal,optimal,mse,0.992470657,0.150295288,0,176.0710542,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.017212225,0.178971309,0,109.719563,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_0,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.992613462,0.150460803,0,1100.866587,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,sklearn,sklearn,sklearn,0.764643307,0.0,100,0.002004862,,,,
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,mean,optimal,mse,0.971175406,0.270102539,0,0.470073223,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,mean,optimal,mse,0.899836373,0.1768054,0,6.419295073,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,optimal,optimal,mse,0.91198759,0.192696754,0,15.06029296,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,optimal,optimal,mse,0.893463222,0.168470597,0,178.7104239,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.913700858,0.194937364,0,94.92244124,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_0,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.892918628,0.167758379,0,1071.045424,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,sklearn,sklearn,sklearn,0.695585268,0.0,100,0.002151966,,,,
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,mean,optimal,mse,0.882749732,0.269074797,0,0.456394434,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,mean,optimal,mse,0.861660216,0.238755701,0,6.395917416,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,optimal,optimal,mse,0.890485808,0.280196475,0,14.5747993,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,optimal,optimal,mse,0.850421759,0.222598865,0,176.1104574,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.890485808,0.280196476,0,95.70403266,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_0,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.849942203,0.221909437,0,1146.768888,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,sklearn,sklearn,sklearn,0.387388758,0.0,100,0.004006863,,,,
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,mean,optimal,mse,0.587679205,0.517026999,0,0.467977762,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,mean,optimal,mse,0.519375766,0.340709442,0,6.580139875,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,optimal,optimal,mse,0.538734137,0.390680875,0,15.1440084,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,optimal,optimal,mse,0.501490719,0.294541229,0,180.796634,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.538734137,0.390680874,0,89.25859141,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_1,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.501727661,0.295152868,0,1171.195914,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,sklearn,sklearn,sklearn,0.350811785,0.0,100,0.004709244,,,,
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,mean,optimal,mse,0.560183217,0.596819836,0,0.48969841,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,mean,optimal,mse,0.518634559,0.478384083,0,6.840027571,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,optimal,optimal,mse,0.558009641,0.590623989,0,14.94843245,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,optimal,optimal,mse,0.501179904,0.42862904,0,180.970377,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.55800964,0.590623987,0,75.35047746,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_1,1,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.501395313,0.429243072,0,1194.583893,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,sklearn,sklearn,sklearn,0.340279541,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,mean,optimal,mse,0.570592433,0.676834381,0,0.462783337,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,mean,optimal,mse,0.521250699,0.531830852,0,6.521822453,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,optimal,optimal,mse,0.573367641,0.684990051,0,14.71797848,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,optimal,optimal,mse,0.503501664,0.479670693,0,179.0903823,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.572694412,0.683011593,0,106.6600442,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_1,2,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.504392877,0.482289754,0,1177.07064,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,sklearn,sklearn,sklearn,0.343252345,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,mean,optimal,mse,0.605696454,0.764580675,0,0.502129078,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,mean,optimal,mse,0.573258718,0.670079541,0,6.491407394,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,optimal,optimal,mse,0.619027554,0.803418282,0,14.40347576,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,optimal,optimal,mse,0.557098929,0.62300109,0,176.8724489,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.619027554,0.803418283,0,88.77897954,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_1,3,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.557013725,0.622752862,0,1134.802391,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,sklearn,sklearn,sklearn,0.374657623,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,mean,optimal,mse,0.641567219,0.712409354,0,0.480855465,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,mean,optimal,mse,0.601139792,0.604504366,0,6.832865715,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,optimal,optimal,mse,0.628420086,0.677318295,0,14.83387756,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,optimal,optimal,mse,0.592806935,0.582263107,0,179.007905,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.629229518,0.679478753,0,87.17536783,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_1,4,5,5,10,sing-depthMIP,sing-depthMIP,mse,0.592235357,0.580737506,0,1175.242127,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,sklearn,sklearn,sklearn,0.782533127,0.0,100,0.0,,,,
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,mean,optimal,mse,1.363559902,0.742494797,0,0.486295223,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,mean,optimal,mse,1.31327336,0.678233565,0,6.375098705,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,optimal,optimal,mse,1.298137998,0.658892069,0,14.72420335,True,True,False,
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,optimal,optimal,mse,1.295776769,0.655874652,0,178.1650386,True,True,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.299702294,0.660891085,0,61.54474568,False,False,False,
synthetic_manifold_df_size_500_targets_9_seed_2,0,5,5,10,sing-depthMIP,sing-depthMIP,mse,1.2961113,0.656302149,0,989.2859757,False,False,False,20.0
synthetic_manifold_df_size_500_targets_9_seed_2,1,5,5,10,sklearn,sklearn,sklearn,0.797273246,0.0,100,0.002004862,,,,
synthetic_manifold_df_size_500_targets_9_seed_2,1,5,5,10,mean,optimal,mse,1.344597906,0.686495707,0,0.467605591,True,True,False,
